CV,10,-18.626,-17.6443,L54
CT,10,-17.61,-17.6443,L55
CP,10,-16.594,-17.6443,L56
CM,10,-15.578,-17.6443,L57
CK,10,-14.562,-17.6443,L58
CH,10,-13.546,-17.6443,L59
CF,10,-12.53,-17.6443,L60
CD,10,-11.514,-17.6443,L61
CB,10,-10.498,-17.6443,L62
BY,10,-9.482,-17.6443,L63
BV,10,-8.466,-17.6443,L64
BT,10,-7.45,-17.6443,M01
BP,10,-6.434,-17.6443,M02
BM,10,-5.418,-17.6443,M03
BK,10,-4.402,-17.6443,M04
BH,10,-3.386,-17.6443,M05
BF,10,-2.37,-17.6443,M06
BD,10,-1.354,-17.6443,M07
BB,10,-0.338,-17.6443,M08
AY,10,0.678,-17.6443,M09
AV,10,1.694,-17.6443,M10
AT,10,2.71,-17.6443,M11
AP,10,3.726,-17.6443,M12
AM,10,4.742,-17.6443,M13
AK,10,5.758,-17.6443,M14
AH,10,6.774,-17.6443,M15
DE,9,-22.182,-18.5257,M16
DC,9,-21.166,-18.5257,M17
DA,9,-20.15,-18.5257,M18
CW,9,-19.134,-18.5257,M19
CU,9,-18.118,-18.5257,M20
CR,9,-17.102,-18.5257,M21
CN,9,-16.086,-18.5257,M22
CL,9,-15.07,-18.5257,M23
CJ,9,-14.054,-18.5257,M24
CG,9,-13.038,-18.5257,M25
CE,9,-12.022,-18.5257,M26
CC,9,-11.006,-18.5257,M27
CA,9,-9.99,-18.5257,M28
BW,9,-8.974,-18.5257,M29
BU,9,-7.958,-18.5257,M30
BR,9,-6.942,-18.5257,M31
BN,9,-5.926,-18.5257,M32
BL,9,-4.91,-18.5257,M33
BJ,9,-3.894,-18.5257,M34
BG,9,-2.878,-18.5257,M35
BE,9,-1.862,-18.5257,M36
BC,9,-0.846,-18.5257,M37
BA,9,0.17,-18.5257,M38
AW,9,1.186,-18.5257,M39
AU,9,2.202,-18.5257,M40
AR,9,3.218,-18.5257,M41
AN,9,4.234,-18.5257,M42
AL,9,5.25,-18.5257,M43
AJ,9,6.266,-18.5257,M44
DF,8,-22.69,-19.4071,M45
DD,8,-21.674,-19.4071,M46
DB,8,-20.658,-19.4071,M47
CY,8,-19.642,-19.4071,M48
CV,8,-18.626,-19.4071,M49
CT,8,-17.61,-19.4071,M50
CP,8,-16.594,-19.4071,M51
CM,8,-15.578,-19.4071,M52
CK,8,-14.562,-19.4071,M53
CH,8,-13.546,-19.4071,M54
CF,8,-12.53,-19.4071,M55
CD,8,-11.514,-19.4071,M56
CB,8,-10.498,-19.4071,M57
BY,8,-9.482,-19.4071,M58
BV,8,-8.466,-19.4071,M59
BT,8,-7.45,-19.4071,M60
BP,8,-6.434,-19.4071,M61
BM,8,-5.418,-19.4071,M62
BK,8,-4.402,-19.4071,M63
BH,8,-3.386,-19.4071,M64
BF,8,-2.37,-19.4071,N01
BD,8,-1.354,-19.4071,N02
BB,8,-0.338,-19.4071,N03
AY,8,0.678,-19.4071,N04
AV,8,1.694,-19.4071,N05
AT,8,2.71,-19.4071,N06
AP,8,3.726,-19.4071,N07
AM,8,4.742,-19.4071,N08
AK,8,5.758,-19.4071,N09
AH,8,6.774,-19.4071,N10
DE,7,-22.182,-20.2885,N11
DC,7,-21.166,-20.2885,N12
DA,7,-20.15,-20.2885,N13
CW,7,-19.134,-20.2885,N14
CU,7,-18.118,-20.2885,N15
CR,7,-17.102,-20.2885,N16
CN,7,-16.086,-20.2885,N17
CL,7,-15.07,-20.2885,N18
CJ,7,-14.054,-20.2885,N19
CG,7,-13.038,-20.2885,N20
CE,7,-12.022,-20.2885,N21
CC,7,-11.006,-20.2885,N22
CA,7,-9.99,-20.2885,N23
BW,7,-8.974,-20.2885,N24
BU,7,-7.958,-20.2885,N25
BR,7,-6.942,-20.2885,N26
BN,7,-5.926,-20.2885,N27
BL,7,-4.91,-20.2885,N28
BJ,7,-3.894,-20.2885,N29
BG,7,-2.878,-20.2885,N30
BE,7,-1.862,-20.2885,N31
BC,7,-0.846,-20.2885,N32
BA,7,0.17,-20.2885,N33
AW,7,1.186,-20.2885,N34
AU,7,2.202,-20.2885,N35
AR,7,3.218,-20.2885,N36
AN,7,4.234,-20.2885,N37
AL,7,5.25,-20.2885,N38
AJ,7,6.266,-20.2885,N39
DF,6,-22.69,-21.1699,N40
DD,6,-21.674,-21.1699,N41
DB,6,-20.658,-21.1699,N42
CY,6,-19.642,-21.1699,N43
CV,6,-18.626,-21.1699,N44
CT,6,-17.61,-21.1699,N45
CP,6,-16.594,-21.1699,N46
CM,6,-15.578,-21.1699,N47
CK,6,-14.562,-21.1699,N48
CH,6,-13.546,-21.1699,N49
CF,6,-12.53,-21.1699,N50
CD,6,-11.514,-21.1699,N51
CB,6,-10.498,-21.1699,N52
BY,6,-9.482,-21.1699,N53
BV,6,-8.466,-21.1699,N54
BT,6,-7.45,-21.1699,N55
BP,6,-6.434,-21.1699,N56
BM,6,-5.418,-21.1699,N57
BK,6,-4.402,-21.1699,N58
BH,6,-3.386,-21.1699,N59
BF,6,-2.37,-21.1699,N60
BD,6,-1.354,-21.1699,N61
BB,6,-0.338,-21.1699,N62
AY,6,0.678,-21.1699,N63
AV,6,1.694,-21.1699,N64
AT,6,2.71,-21.1699,O01
AP,6,3.726,-21.1699,O02
AM,6,4.742,-21.1699,O03
AK,6,5.758,-21.1699,O04
AH,6,6.774,-21.1699,O05
DE,5,-22.182,-22.0513,O06
DC,5,-21.166,-22.0513,O07
DA,5,-20.15,-22.0513,O08
CW,5,-19.134,-22.0513,O09
CU,5,-18.118,-22.0513,O10
CR,5,-17.102,-22.0513,O11
CN,5,-16.086,-22.0513,O12
CL,5,-15.07,-22.0513,O13
CJ,5,-14.054,-22.0513,O14
CG,5,-13.038,-22.0513,O15
CE,5,-12.022,-22.0513,O16
CC,5,-11.006,-22.0513,O17
CA,5,-9.99,-22.0513,O18
BW,5,-8.974,-22.0513,O19
BU,5,-7.958,-22.0513,O20
BR,5,-6.942,-22.0513,O21
BN,5,-5.926,-22.0513,O22
BL,5,-4.91,-22.0513,O23
BJ,5,-3.894,-22.0513,O24
BG,5,-2.878,-22.0513,O25
BE,5,-1.862,-22.0513,O26
BC,5,-0.846,-22.0513,O27
BA,5,0.17,-22.0513,O28
AW,5,1.186,-22.0513,O29
AU,5,2.202,-22.0513,O30
AR,5,3.218,-22.0513,O31
AN,5,4.234,-22.0513,O32
AL,5,5.25,-22.0513,O33
AJ,5,6.266,-22.0513,O34
AG,5,7.282,-22.0513,O35
DF,4,-22.69,-22.9327,O36
DD,4,-21.674,-22.9327,O37
DB,4,-20.658,-22.9327,O38
CY,4,-19.642,-22.9327,O39
CV,4,-18.626,-22.9327,O40
CT,4,-17.61,-22.9327,O41
CP,4,-16.594,-22.9327,O42
CM,4,-15.578,-22.9327,O43
CK,4,-14.562,-22.9327,O44
CH,4,-13.546,-22.9327,O45
CF,4,-12.53,-22.9327,O46
CD,4,-11.514,-22.9327,O47
CB,4,-10.498,-22.9327,O48
BY,4,-9.482,-22.9327,O49
BV,4,-8.466,-22.9327,O50
BT,4,-7.45,-22.9327,O51
BP,4,-6.434,-22.9327,O52
BM,4,-5.418,-22.9327,O53
BK,4,-4.402,-22.9327,O54
BH,4,-3.386,-22.9327,O55
BF,4,-2.37,-22.9327,O56
BD,4,-1.354,-22.9327,O57
BB,4,-0.338,-22.9327,O58
AY,4,0.678,-22.9327,O59
AV,4,1.694,-22.9327,O60
AT,4,2.71,-22.9327,O61
AP,4,3.726,-22.9327,O62
AM,4,4.742,-22.9327,O63
AK,4,5.758,-22.9327,O64
AH,4,6.774,-22.9327,P01
AF,4,7.79,-22.9327,P02
DE,3,-22.182,-23.8141,P03
DC,3,-21.166,-23.8141,P04
DA,3,-20.15,-23.8141,P05
CW,3,-19.134,-23.8141,P06
CU,3,-18.118,-23.8141,P07
CR,3,-17.102,-23.8141,P08
CN,3,-16.086,-23.8141,P09
CL,3,-15.07,-23.8141,P10
CJ,3,-14.054,-23.8141,P11
CG,3,-13.038,-23.8141,P12
CE,3,-12.022,-23.8141,P13
CC,3,-11.006,-23.8141,P14
CA,3,-9.99,-23.8141,P15
BW,3,-8.974,-23.8141,P16
BU,3,-7.958,-23.8141,P17
BR,3,-6.942,-23.8141,P18
BN,3,-5.926,-23.8141,P19
BL,3,-4.91,-23.8141,P20
BJ,3,-3.894,-23.8141,P21
BG,3,-2.878,-23.8141,P22
BE,3,-1.862,-23.8141,P23
BC,3,-0.846,-23.8141,P24
BA,3,0.17,-23.8141,P25
AW,3,1.186,-23.8141,P26
AU,3,2.202,-23.8141,P27
AR,3,3.218,-23.8141,P28
AN,3,4.234,-23.8141,P29
AL,3,5.25,-23.8141,P30
AJ,3,6.266,-23.8141,P31
AG,3,7.282,-23.8141,P32
AE,3,8.298,-23.8141,P33
DF,2,-22.69,-24.6955,P34
DD,2,-21.674,-24.6955,P35
DB,2,-20.658,-24.6955,P36
CY,2,-19.642,-24.6955,P37
CV,2,-18.626,-24.6955,P38
CT,2,-17.61,-24.6955,P39
CP,2,-16.594,-24.6955,P40
CM,2,-15.578,-24.6955,P41
CK,2,-14.562,-24.6955,P42
CH,2,-13.546,-24.6955,P43
CF,2,-12.53,-24.6955,P44
CD,2,-11.514,-24.6955,P45
CB,2,-10.498,-24.6955,P46
BY,2,-9.482,-24.6955,P47
BV,2,-8.466,-24.6955,P48
BT,2,-7.45,-24.6955,P49
BP,2,-6.434,-24.6955,P50
BM,2,-5.418,-24.6955,P51
BK,2,-4.402,-24.6955,P52
BH,2,-3.386,-24.6955,P53
BF,2,-2.37,-24.6955,P54
BD,2,-1.354,-24.6955,P55
BB,2,-0.338,-24.6955,P56
AY,2,0.678,-24.6955,P57
AV,2,1.694,-24.6955,P58
AT,2,2.71,-24.6955,P59
AP,2,3.726,-24.6955,P60
AM,2,4.742,-24.6955,P61
AK,2,5.758,-24.6955,P62
AH,2,6.774,-24.6955,P63
AF,2,7.79,-24.6955,P64
AD,2,8.806,-24.6955,Q01
DE,1,-22.182,-25.57693,Q02
DC,1,-21.166,-25.57693,Q03
DA,1,-20.15,-25.57693,Q04
CW,1,-19.134,-25.57693,Q05
CU,1,-18.118,-25.57693,Q06
CR,1,-17.102,-25.57693,Q07
CN,1,-16.086,-25.57693,Q08
CL,1,-15.07,-25.57693,Q09
CJ,1,-14.054,-25.57693,Q10
CG,1,-13.038,-25.57693,Q11
CE,1,-12.022,-25.57693,Q12
CC,1,-11.006,-25.57693,Q13
CA,1,-9.99,-25.57693,Q14
BW,1,-8.974,-25.57693,Q15
BU,1,-7.958,-25.57693,Q16
BR,1,-6.942,-25.57693,Q17
BN,1,-5.926,-25.57693,Q18
BL,1,-4.91,-25.57693,Q19
BJ,1,-3.894,-25.57693,Q20
BG,1,-2.878,-25.57693,Q21
BE,1,-1.862,-25.57693,Q22
BC,1,-0.846,-25.57693,Q23
BA,1,0.17,-25.57693,Q24
AW,1,1.186,-25.57693,Q25
AU,1,2.202,-25.57693,Q26
AR,1,3.218,-25.57693,Q27
AN,1,4.234,-25.57693,Q28
AL,1,5.25,-25.57693,Q29
AJ,1,6.266,-25.57693,Q30
AG,1,7.282,-25.57693,Q31
AE,1,8.298,-25.57693,Q32
AC,1,9.314,-25.57693,Q33
AA,1,10.33,-25.57693,Q34
W,1,11.346,-25.57693,Q35
U,1,14.562,-24.6629,Q36
R,1,15.578,-24.6629,Q37
N,1,16.594,-24.6629,Q38
L,1,17.61,-24.6629,Q39
J,1,18.626,-24.6629,Q40
G,1,19.642,-24.6629,Q41
E,1,20.658,-24.6629,Q42
C,1,21.674,-24.6629,Q43
A,1,22.69,-24.6629,Q44
AB,2,12.022,-23.7815,Q45
Y,2,13.038,-23.7815,Q46
V,2,14.054,-23.7815,Q47
T,2,15.07,-23.7815,Q48
P,2,16.086,-23.7815,Q49
M,2,17.102,-23.7815,Q50
K,2,18.118,-23.7815,Q51
H,2,19.134,-23.7815,Q52
F,2,20.15,-23.7815,Q53
D,2,21.166,-23.7815,Q54
B,2,22.182,-23.7815,Q55
AC,3,11.514,-22.9001,Q56
AA,3,12.53,-22.9001,Q57
W,3,13.546,-22.9001,Q58
U,3,14.562,-22.9001,Q59
R,3,15.578,-22.9001,Q60
N,3,16.594,-22.9001,Q61
L,3,17.61,-22.9001,Q62
J,3,18.626,-22.9001,Q63
G,3,19.642,-22.9001,Q64
E,3,20.658,-22.9001,R01
C,3,21.674,-22.9001,R02
A,3,22.69,-22.9001,R03
AD,4,11.006,-22.0187,R04
AB,4,12.022,-22.0187,R05
Y,4,13.038,-22.0187,R06
V,4,14.054,-22.0187,R07
T,4,15.07,-22.0187,R08
P,4,16.086,-22.0187,R09
M,4,17.102,-22.0187,R10
K,4,18.118,-22.0187,R11
H,4,19.134,-22.0187,R12
F,4,20.15,-22.0187,R13
D,4,21.166,-22.0187,R14
B,4,22.182,-22.0187,R15
AE,5,10.498,-21.1373,R16
AC,5,11.514,-21.1373,R17
AA,5,12.53,-21.1373,R18
W,5,13.546,-21.1373,R19
U,5,14.562,-21.1373,R20
R,5,15.578,-21.1373,R21
N,5,16.594,-21.1373,R22
L,5,17.61,-21.1373,R23
J,5,18.626,-21.1373,R24
G,5,19.642,-21.1373,R25
E,5,20.658,-21.1373,R26
C,5,21.674,-21.1373,R27
A,5,22.69,-21.1373,R28
AF,6,9.99,-20.2559,R29
AD,6,11.006,-20.2559,R30
AB,6,12.022,-20.2559,R31
Y,6,13.038,-20.2559,R32
V,6,14.054,-20.2559,R33
T,6,15.07,-20.2559,R34
P,6,16.086,-20.2559,R35
M,6,17.102,-20.2559,R36
K,6,18.118,-20.2559,R37
H,6,19.134,-20.2559,R38
F,6,20.15,-20.2559,R39
D,6,21.166,-20.2559,R40
B,6,22.182,-20.2559,R41
AG,7,9.482,-19.3745,R42
AE,7,10.498,-19.3745,R43
AC,7,11.514,-19.3745,R44
AA,7,12.53,-19.3745,R45
W,7,13.546,-19.3745,R46
U,7,14.562,-19.3745,R47
R,7,15.578,-19.3745,R48
N,7,16.594,-19.3745,R49
L,7,17.61,-19.3745,R50
J,7,18.626,-19.3745,R51
G,7,19.642,-19.3745,R52
E,7,20.658,-19.3745,R53
C,7,21.674,-19.3745,R54
A,7,22.69,-19.3745,R55
AF,8,9.99,-18.4931,R56
AD,8,11.006,-18.4931,R57
AB,8,12.022,-18.4931,R58
Y,8,13.038,-18.4931,R59
V,8,14.054,-18.4931,R60
T,8,15.07,-18.4931,R61
P,8,16.086,-18.4931,R62
M,8,17.102,-18.4931,R63
K,8,18.118,-18.4931,R64
H,8,19.134,-18.4931,S01
F,8,20.15,-18.4931,S02
D,8,21.166,-18.4931,S03
B,8,22.182,-18.4931,S04
AG,9,9.482,-17.6117,S05
AE,9,10.498,-17.6117,S06
AC,9,11.514,-17.6117,S07
AA,9,12.53,-17.6117,S08
W,9,13.546,-17.6117,S09
U,9,14.562,-17.6117,S10
R,9,15.578,-17.6117,S11
N,9,16.594,-17.6117,S12
L,9,17.61,-17.6117,S13
J,9,18.626,-17.6117,S14
G,9,19.642,-17.6117,S15
E,9,20.658,-17.6117,S16
C,9,21.674,-17.6117,S17
A,9,22.69,-17.6117,S18
AF,10,9.99,-16.7303,S19
AD,10,11.006,-16.7303,S20
AB,10,12.022,-16.7303,S21
Y,10,13.038,-16.7303,S22
V,10,14.054,-16.7303,S23
T,10,15.07,-16.7303,S24
P,10,16.086,-16.7303,S25
M,10,17.102,-16.7303,S26
K,10,18.118,-16.7303,S27
H,10,19.134,-16.7303,S28
F,10,20.15,-16.7303,S29
D,10,21.166,-16.7303,S30
B,10,22.182,-16.7303,S31
AG,11,9.482,-15.8489,S32
AE,11,10.498,-15.8489,S33
AC,11,11.514,-15.8489,S34
AA,11,12.53,-15.8489,S35
W,11,13.546,-15.8489,S36
U,11,14.562,-15.8489,S37
R,11,15.578,-15.8489,S38
N,11,16.594,-15.8489,S39
L,11,17.61,-15.8489,S40
J,11,18.626,-15.8489,S41
G,11,19.642,-15.8489,S42
E,11,20.658,-15.8489,S43
C,11,21.674,-15.8489,S44
A,11,22.69,-15.8489,S45
AF,12,9.99,-14.9675,S46
AD,12,11.006,-14.9675,S47
AB,12,12.022,-14.9675,S48
Y,12,13.038,-14.9675,S49
V,12,14.054,-14.9675,S50
T,12,15.07,-14.9675,S51
P,12,16.086,-14.9675,S52
M,12,17.102,-14.9675,S53
K,12,18.118,-14.9675,S54
H,12,19.134,-14.9675,S55
F,12,20.15,-14.9675,S56
D,12,21.166,-14.9675,S57
B,12,22.182,-14.9675,S58
AG,13,9.482,-14.0861,S59
AE,13,10.498,-14.0861,S60
AC,13,11.514,-14.0861,S61
AA,13,12.53,-14.0861,S62
W,13,13.546,-14.0861,S63
U,13,14.562,-14.0861,S64
R,13,15.578,-14.0861,T01
N,13,16.594,-14.0861,T02
L,13,17.61,-14.0861,T03
J,13,18.626,-14.0861,T04
G,13,19.642,-14.0861,T05
E,13,20.658,-14.0861,T06
C,13,21.674,-14.0861,T07
A,13,22.69,-14.0861,T08
AF,14,9.99,-13.2047,T09
AD,14,11.006,-13.2047,T10
AB,14,12.022,-13.2047,T11
Y,14,13.038,-13.2047,T12
V,14,14.054,-13.2047,T13
T,14,15.07,-13.2047,T14
P,14,16.086,-13.2047,T15
M,14,17.102,-13.2047,T16
K,14,18.118,-13.2047,T17
H,14,19.134,-13.2047,T18
F,14,20.15,-13.2047,T19
D,14,21.166,-13.2047,T20
B,14,22.182,-13.2047,T21
AG,15,9.482,-12.3233,T22
AE,15,10.498,-12.3233,T23
AC,15,11.514,-12.3233,T24
AA,15,12.53,-12.3233,T25
W,15,13.546,-12.3233,T26
U,15,14.562,-12.3233,T27
R,15,15.578,-12.3233,T28
N,15,16.594,-12.3233,T29
L,15,17.61,-12.3233,T30
J,15,18.626,-12.3233,T31
G,15,19.642,-12.3233,T32
E,15,20.658,-12.3233,T33
C,15,21.674,-12.3233,T34
A,15,22.69,-12.3233,T35
AF,16,9.99,-11.4419,T36
AD,16,11.006,-11.4419,T37
AB,16,12.022,-11.4419,T38
Y,16,13.038,-11.4419,T39
V,16,14.054,-11.4419,T40
T,16,15.07,-11.4419,T41
P,16,16.086,-11.4419,T42
M,16,17.102,-11.4419,T43
K,16,18.118,-11.4419,T44
H,16,19.134,-11.4419,T45
F,16,20.15,-11.4419,T46
D,16,21.166,-11.4419,T47
B,16,22.182,-11.4419,T48
AG,17,9.482,-10.5605,T49
AE,17,10.498,-10.5605,T50
AC,17,11.514,-10.5605,T51
AA,17,12.53,-10.5605,T52
W,17,13.546,-10.5605,T53
U,17,14.562,-10.5605,T54
R,17,15.578,-10.5605,T55
N,17,16.594,-10.5605,T56
L,17,17.61,-10.5605,T57
J,17,18.626,-10.5605,T58
G,17,19.642,-10.5605,T59
E,17,20.658,-10.5605,T60
C,17,21.674,-10.5605,T61
A,17,22.69,-10.5605,T62
AF,18,9.99,-9.6791,T63
AD,18,11.006,-9.6791,T64
AB,18,12.022,-9.6791,U01
Y,18,13.038,-9.6791,U02
V,18,14.054,-9.6791,U03
T,18,15.07,-9.6791,U04
P,18,16.086,-9.6791,U05
M,18,17.102,-9.6791,U06
K,18,18.118,-9.6791,U07
H,18,19.134,-9.6791,U08
F,18,20.15,-9.6791,U09
D,18,21.166,-9.6791,U10
B,18,22.182,-9.6791,U11
AG,19,9.482,-8.7977,U12
AE,19,10.498,-8.7977,U13
AC,19,11.514,-8.7977,U14
AA,19,12.53,-8.7977,U15
W,19,13.546,-8.7977,U16
U,19,14.562,-8.7977,U17
R,19,15.578,-8.7977,U18
N,19,16.594,-8.7977,U19
L,19,17.61,-8.7977,U20
J,19,18.626,-8.7977,U21
G,19,19.642,-8.7977,U22
E,19,20.658,-8.7977,U23
C,19,21.674,-8.7977,U24
A,19,22.69,-8.7977,U25
AF,20,9.99,-7.9163,U26
AD,20,11.006,-7.9163,U27
AB,20,12.022,-7.9163,U28
Y,20,13.038,-7.9163,U29
V,20,14.054,-7.9163,U30
T,20,15.07,-7.9163,U31
P,20,16.086,-7.9163,U32
M,20,17.102,-7.9163,U33
K,20,18.118,-7.9163,U34
H,20,19.134,-7.9163,U35
F,20,20.15,-7.9163,U36
D,20,21.166,-7.9163,U37
B,20,22.182,-7.9163,U38
AG,21,9.482,-7.0349,U39
AE,21,10.498,-7.0349,U40
AC,21,11.514,-7.0349,U41
AA,21,12.53,-7.0349,U42
W,21,13.546,-7.0349,U43
U,21,14.562,-7.0349,U44
R,21,15.578,-7.0349,U45
N,21,16.594,-7.0349,U46
L,21,17.61,-7.0349,U47
J,21,18.626,-7.0349,U48
G,21,19.642,-7.0349,U49
E,21,20.658,-7.0349,U50
C,21,21.674,-7.0349,U51
A,21,22.69,-7.0349,U52
AF,22,9.99,-6.1535,U53
AD,22,11.006,-6.1535,U54
AB,22,12.022,-6.1535,U55
Y,22,13.038,-6.1535,U56
V,22,14.054,-6.1535,U57
T,22,15.07,-6.1535,U58
P,22,16.086,-6.1535,U59
M,22,17.102,-6.1535,U60
K,22,18.118,-6.1535,U61
H,22,19.134,-6.1535,U62
F,22,20.15,-6.1535,U63
D,22,21.166,-6.1535,U64
B,22,22.182,-6.1535,V01
AG,23,9.482,-5.2721,V02
AE,23,10.498,-5.2721,V03
AC,23,11.514,-5.2721,V04
AA,23,12.53,-5.2721,V05
W,23,13.546,-5.2721,V06
U,23,14.562,-5.2721,V07
R,23,15.578,-5.2721,V08
N,23,16.594,-5.2721,V09
L,23,17.61,-5.2721,V10
J,23,18.626,-5.2721,V11
G,23,19.642,-5.2721,V12
E,23,20.658,-5.2721,V13
C,23,21.674,-5.2721,V14
A,23,22.69,-5.2721,V15
AF,24,9.99,-4.3907,V16
AD,24,11.006,-4.3907,V17
AB,24,12.022,-4.3907,V18
Y,24,13.038,-4.3907,V19
V,24,14.054,-4.3907,V20
T,24,15.07,-4.3907,V21
P,24,16.086,-4.3907,V22
M,24,17.102,-4.3907,V23
K,24,18.118,-4.3907,V24
H,24,19.134,-4.3907,V25
F,24,20.15,-4.3907,V26
D,24,21.166,-4.3907,V27
B,24,22.182,-4.3907,V28
AG,25,9.482,-3.5093,V29
AE,25,10.498,-3.5093,V30
AC,25,11.514,-3.5093,V31
AA,25,12.53,-3.5093,V32
W,25,13.546,-3.5093,V33
U,25,14.562,-3.5093,V34
R,25,15.578,-3.5093,V35
N,25,16.594,-3.5093,V36
L,25,17.61,-3.5093,V37
J,25,18.626,-3.5093,V38
G,25,19.642,-3.5093,V39
E,25,20.658,-3.5093,V40
C,25,21.674,-3.5093,V41
A,25,22.69,-3.5093,V42
AF,26,9.99,-2.6279,V43
AD,26,11.006,-2.6279,V44
AB,26,12.022,-2.6279,V45
Y,26,13.038,-2.6279,V46
V,26,14.054,-2.6279,V47
T,26,15.07,-2.6279,V48
P,26,16.086,-2.6279,V49
M,26,17.102,-2.6279,V50
K,26,18.118,-2.6279,V51
H,26,19.134,-2.6279,V52
F,26,20.15,-2.6279,V53
D,26,21.166,-2.6279,V54
B,26,22.182,-2.6279,V55
AG,27,9.482,-1.7465,V56
AE,27,10.498,-1.7465,V57
AC,27,11.514,-1.7465,V58
AA,27,12.53,-1.7465,V59
W,27,13.546,-1.7465,V60
U,27,14.562,-1.7465,V61
R,27,15.578,-1.7465,V62
N,27,16.594,-1.7465,V63
L,27,17.61,-1.7465,V64
J,27,18.626,-1.7465,W01
G,27,19.642,-1.7465,W02
E,27,20.658,-1.7465,W03
C,27,21.674,-1.7465,W04
A,27,22.69,-1.7465,W05
AF,28,9.99,-0.8651,W06
AD,28,11.006,-0.8651,W07
AB,28,12.022,-0.8651,W08
Y,28,13.038,-0.8651,W09
V,28,14.054,-0.8651,W10
T,28,15.07,-0.8651,W11
P,28,16.086,-0.8651,W12
M,28,17.102,-0.8651,W13
K,28,18.118,-0.8651,W14
H,28,19.134,-0.8651,W15
F,28,20.15,-0.8651,W16
D,28,21.166,-0.8651,W17
B,28,22.182,-0.8651,W18
AG,29,9.482,0.0163,W19
AE,29,10.498,0.0163,W20
AC,29,11.514,0.0163,W21
AA,29,12.53,0.0163,W22
W,29,13.546,0.0163,W23
U,29,14.562,0.0163,W24
R,29,15.578,0.0163,W25
N,29,16.594,0.0163,W26
L,29,17.61,0.0163,W27
J,29,18.626,0.0163,W28
G,29,19.642,0.0163,W29
E,29,20.658,0.0163,W30
C,29,21.674,0.0163,W31
A,29,22.69,0.0163,W32
AF,30,9.99,0.8977,W33
AD,30,11.006,0.8977,W34
AB,30,12.022,0.8977,W35
Y,30,13.038,0.8977,W36
V,30,14.054,0.8977,W37
T,30,15.07,0.8977,W38
P,30,16.086,0.8977,W39
M,30,17.102,0.8977,W40
K,30,18.118,0.8977,W41
H,30,19.134,0.8977,W42
F,30,20.15,0.8977,W43
D,30,21.166,0.8977,W44
B,30,22.182,0.8977,W45
AG,31,9.482,1.7791,W46
AE,31,10.498,1.7791,W47
AC,31,11.514,1.7791,W48
AA,31,12.53,1.7791,W49
W,31,13.546,1.7791,W50
U,31,14.562,1.7791,W51
R,31,15.578,1.7791,W52
N,31,16.594,1.7791,W53
L,31,17.61,1.7791,W54
J,31,18.626,1.7791,W55
G,31,19.642,1.7791,W56
E,31,20.658,1.7791,W57
C,31,21.674,1.7791,W58
A,31,22.69,1.7791,W59
AF,32,9.99,2.6605,W60
AD,32,11.006,2.6605,W61
AB,32,12.022,2.6605,W62
Y,32,13.038,2.6605,W63
V,32,14.054,2.6605,W64
T,32,15.07,2.6605,X01
P,32,16.086,2.6605,X02
M,32,17.102,2.6605,X03
K,32,18.118,2.6605,X04
H,32,19.134,2.6605,X05
F,32,20.15,2.6605,X06
D,32,21.166,2.6605,X07
B,32,22.182,2.6605,X08
AG,33,9.482,3.5419,X09
AE,33,10.498,3.5419,X10
AC,33,11.514,3.5419,X11
AA,33,12.53,3.5419,X12
W,33,13.546,3.5419,X13
U,33,14.562,3.5419,X14
R,33,15.578,3.5419,X15
N,33,16.594,3.5419,X16
L,33,17.61,3.5419,X17
J,33,18.626,3.5419,X18
G,33,19.642,3.5419,X19
E,33,20.658,3.5419,X20
C,33,21.674,3.5419,X21
A,33,22.69,3.5419,X22
AF,34,9.99,4.4233,X23
AD,34,11.006,4.4233,X24
AB,34,12.022,4.4233,X25
Y,34,13.038,4.4233,X26
V,34,14.054,4.4233,X27
T,34,15.07,4.4233,X28
P,34,16.086,4.4233,X29
M,34,17.102,4.4233,X30
K,34,18.118,4.4233,X31
H,34,19.134,4.4233,X32
F,34,20.15,4.4233,X33
D,34,21.166,4.4233,X34
B,34,22.182,4.4233,X35
AG,35,9.482,5.3047,X36
AE,35,10.498,5.3047,X37
AC,35,11.514,5.3047,X38
AA,35,12.53,5.3047,X39
W,35,13.546,5.3047,X40
U,35,14.562,5.3047,X41
R,35,15.578,5.3047,X42
N,35,16.594,5.3047,X43
L,35,17.61,5.3047,X44
J,35,18.626,5.3047,X45
G,35,19.642,5.3047,X46
E,35,20.658,5.3047,X47
C,35,21.674,5.3047,X48
A,35,22.69,5.3047,X49
AF,36,9.99,6.1861,X50
AD,36,11.006,6.1861,X51
AB,36,12.022,6.1861,X52
Y,36,13.038,6.1861,X53
V,36,14.054,6.1861,X54
T,36,15.07,6.1861,X55
P,36,16.086,6.1861,X56
M,36,17.102,6.1861,X57
K,36,18.118,6.1861,X58
H,36,19.134,6.1861,X59
F,36,20.15,6.1861,X60
D,36,21.166,6.1861,X61
B,36,22.182,6.1861,X62
AG,37,9.482,7.0675,X63
AE,37,10.498,7.0675,X64
AC,37,11.514,7.0675,Y01
AA,37,12.53,7.0675,Y02
W,37,13.546,7.0675,Y03
U,37,14.562,7.0675,Y04
R,37,15.578,7.0675,Y05
N,37,16.594,7.0675,Y06
L,37,17.61,7.0675,Y07
